mode,cyc,Q,xnor_Y,xnor_B,and4_4D,inv10_A,and4_A,and4_B,or3_A,or3_B,o21a,a21o,and3_11,nor2_Y,and4_X
"Ik07_n7_g7,5,1,3,10,11",95,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",96,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",97,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",98,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",99,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",100,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",101,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",102,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",103,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",104,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",105,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",106,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",107,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",108,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",109,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",110,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",111,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",112,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",113,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",114,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",115,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",116,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",117,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",118,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",119,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik07_n7_g7,5,1,3,10,11",120,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",11,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",12,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",13,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",14,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",15,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",16,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",17,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",18,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",19,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",20,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",21,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",22,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",23,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",24,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",26,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",27,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",28,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",29,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",30,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",31,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",32,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",33,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",34,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",35,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",36,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",37,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",38,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",39,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",40,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",41,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",42,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",43,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",44,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",45,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",46,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",47,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",48,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",49,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",50,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",51,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",53,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",54,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",55,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",56,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",57,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",58,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",59,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",60,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",61,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",62,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",63,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",64,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",65,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",66,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",67,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",68,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",69,0,0,1,0,1,1,0,1,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",70,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",71,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",72,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",73,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",74,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",75,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",76,0,0,1,0,0,0,1,0,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",77,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",78,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",79,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",80,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",81,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",82,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",83,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",84,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",85,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",86,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",87,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",88,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",89,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",90,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",91,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",92,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",93,0,0,1,0,0,1,1,0,0,0,1,0,1,0
"Ik08_n8_g5,2,2,7,9,8,1",94,0,0,1,0,1,1,1,1,0,1,1,1,0,0
"Ik08_n8_g5,2,2,7,9,8,1",95,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",96,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",97,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",98,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",99,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",100,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",101,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",102,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",103,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",104,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",105,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",106,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",107,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",108,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",109,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",110,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",111,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",112,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",113,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",114,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",115,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",116,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",117,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",118,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",119,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik08_n8_g5,2,2,7,9,8,1",120,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",11,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",12,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",13,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",14,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",15,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",16,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",17,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",18,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",19,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",20,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",21,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",22,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",23,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",24,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",25,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",26,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",27,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",28,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",29,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",30,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",31,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",32,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",33,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",34,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",35,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",36,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",37,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",38,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",39,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",40,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",41,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",42,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",43,0,0,1,0,1,1,0,1,0,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",44,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",45,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",46,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",47,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",48,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",49,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",50,0,0,1,0,0,0,1,0,0,0,1,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",51,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",52,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",53,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",54,0,0,1,0,0,0,1,1,0,0,1,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",55,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",56,0,0,1,0,0,1,1,0,0,0,1,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",57,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",58,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",59,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",60,0,0,1,0,0,1,1,1,0,0,1,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",61,0,0,1,0,1,1,1,1,0,1,1,1,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",62,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",63,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",64,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",65,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",66,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",67,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",68,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",69,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",70,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",71,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",72,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",73,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",74,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",75,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",76,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",77,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",78,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",79,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",80,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",81,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",82,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",83,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",84,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",85,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",86,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",87,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",88,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",89,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",90,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",91,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",92,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",93,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",94,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",95,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",96,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",97,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",98,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",99,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",100,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",101,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",102,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",103,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",104,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",105,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",106,0,0,1,0,0,0,0,1,1,1,0,0,1,0
