mode,cyc,xnor_B,xnor_Y,Q,and4_X
"I4eq_d08_@2,10,18,26",93,1,0,0,0
"I4eq_d08_@2,10,18,26",94,1,0,0,0
"I4eq_d08_@2,10,18,26",95,1,0,0,0
"I4eq_d08_@2,10,18,26",96,1,0,0,0
"I4eq_d08_@2,10,18,26",97,1,0,0,0
"I4eq_d08_@2,10,18,26",98,1,0,0,0
"I4eq_d08_@2,10,18,26",99,1,0,0,0
"I4eq_d08_@2,10,18,26",100,1,0,0,0
"I4eq_d08_@2,10,18,26",101,1,0,0,0
"I4eq_d08_@2,10,18,26",102,1,0,0,0
"I4eq_d08_@2,10,18,26",103,1,0,0,0
"I4eq_d08_@2,10,18,26",104,1,0,0,0
"I4eq_d08_@2,10,18,26",105,1,0,0,0
"I4eq_d08_@2,10,18,26",106,1,0,0,0
"I4eq_d08_@2,10,18,26",107,1,0,0,0
"I4eq_d08_@2,10,18,26",108,1,0,0,0
"I4eq_d08_@2,10,18,26",109,1,0,0,0
"I4eq_d08_@2,10,18,26",110,1,0,0,0
"I4eq_d08_@2,10,18,26",111,1,0,0,0
"I4eq_d08_@2,10,18,26",112,1,0,0,0
"I4eq_d08_@2,10,18,26",113,1,0,0,0
"I4eq_d08_@2,10,18,26",114,1,0,0,0
"I4eq_d08_@2,10,18,26",115,1,0,0,0
"I4eq_d08_@2,10,18,26",116,1,0,0,0
"I4eq_d08_@2,10,18,26",117,1,0,0,0
"I4eq_d08_@2,10,18,26",118,1,0,0,0
"I4eq_d08_@2,10,18,26",119,1,0,0,0
"I4eq_d08_@2,10,18,26",120,1,0,0,0
"I4eq_d09_@2,11,20,29",0,1,0,0,0
"I4eq_d09_@2,11,20,29",1,1,0,0,0
"I4eq_d09_@2,11,20,29",2,1,0,0,0
"I4eq_d09_@2,11,20,29",3,1,0,0,0
"I4eq_d09_@2,11,20,29",4,1,0,0,0
"I4eq_d09_@2,11,20,29",5,1,0,0,0
"I4eq_d09_@2,11,20,29",6,1,0,0,0
"I4eq_d09_@2,11,20,29",7,1,0,0,0
"I4eq_d09_@2,11,20,29",8,1,0,0,0
"I4eq_d09_@2,11,20,29",9,1,0,0,0
"I4eq_d09_@2,11,20,29",10,1,0,0,0
"I4eq_d09_@2,11,20,29",11,1,0,0,0
"I4eq_d09_@2,11,20,29",12,1,0,0,0
"I4eq_d09_@2,11,20,29",13,1,0,0,0
"I4eq_d09_@2,11,20,29",14,1,0,0,0
"I4eq_d09_@2,11,20,29",15,1,0,0,0
"I4eq_d09_@2,11,20,29",16,1,0,0,0
"I4eq_d09_@2,11,20,29",17,1,0,0,0
"I4eq_d09_@2,11,20,29",18,1,0,0,0
"I4eq_d09_@2,11,20,29",19,1,0,0,0
"I4eq_d09_@2,11,20,29",20,1,0,0,0
"I4eq_d09_@2,11,20,29",21,1,0,0,0
"I4eq_d09_@2,11,20,29",22,1,0,0,0
"I4eq_d09_@2,11,20,29",23,1,0,0,0
"I4eq_d09_@2,11,20,29",24,1,0,0,0
"I4eq_d09_@2,11,20,29",25,1,0,0,0
"I4eq_d09_@2,11,20,29",26,1,0,0,0
"I4eq_d09_@2,11,20,29",27,1,0,0,0
"I4eq_d09_@2,11,20,29",28,1,0,0,0
"I4eq_d09_@2,11,20,29",29,1,0,0,0
"I4eq_d09_@2,11,20,29",30,1,0,0,0
"I4eq_d09_@2,11,20,29",31,1,0,0,0
"I4eq_d09_@2,11,20,29",32,1,0,0,0
"I4eq_d09_@2,11,20,29",33,1,0,0,0
"I4eq_d09_@2,11,20,29",34,1,0,0,0
"I4eq_d09_@2,11,20,29",35,1,0,0,0
"I4eq_d09_@2,11,20,29",36,1,0,0,0
"I4eq_d09_@2,11,20,29",37,1,0,0,0
"I4eq_d09_@2,11,20,29",38,1,0,0,0
"I4eq_d09_@2,11,20,29",39,1,0,0,0
"I4eq_d09_@2,11,20,29",40,1,0,0,0
"I4eq_d09_@2,11,20,29",41,1,0,0,0
"I4eq_d09_@2,11,20,29",42,1,0,0,0
"I4eq_d09_@2,11,20,29",43,1,0,0,0
"I4eq_d09_@2,11,20,29",44,1,0,0,0
"I4eq_d09_@2,11,20,29",45,1,0,0,0
"I4eq_d09_@2,11,20,29",46,1,0,0,0
"I4eq_d09_@2,11,20,29",47,1,0,0,0
"I4eq_d09_@2,11,20,29",48,1,0,0,0
"I4eq_d09_@2,11,20,29",49,1,0,0,0
"I4eq_d09_@2,11,20,29",50,1,0,0,0
"I4eq_d09_@2,11,20,29",51,1,0,0,0
"I4eq_d09_@2,11,20,29",52,1,0,0,0
"I4eq_d09_@2,11,20,29",53,1,0,0,0
"I4eq_d09_@2,11,20,29",54,1,0,0,0
"I4eq_d09_@2,11,20,29",55,1,0,0,0
"I4eq_d09_@2,11,20,29",56,1,0,0,0
"I4eq_d09_@2,11,20,29",57,1,0,0,0
"I4eq_d09_@2,11,20,29",58,1,0,0,0
"I4eq_d09_@2,11,20,29",59,1,0,0,0
"I4eq_d09_@2,11,20,29",60,1,0,0,0
"I4eq_d09_@2,11,20,29",61,1,0,0,0
"I4eq_d09_@2,11,20,29",62,1,0,0,0
"I4eq_d09_@2,11,20,29",63,1,0,0,0
"I4eq_d09_@2,11,20,29",64,1,0,0,0
"I4eq_d09_@2,11,20,29",65,1,0,0,0
"I4eq_d09_@2,11,20,29",66,1,0,0,0
"I4eq_d09_@2,11,20,29",67,1,0,0,0
"I4eq_d09_@2,11,20,29",68,1,0,0,0
"I4eq_d09_@2,11,20,29",69,1,0,0,0
"I4eq_d09_@2,11,20,29",70,1,0,0,0
"I4eq_d09_@2,11,20,29",71,1,0,0,0
"I4eq_d09_@2,11,20,29",72,1,0,0,0
"I4eq_d09_@2,11,20,29",73,1,0,0,0
"I4eq_d09_@2,11,20,29",74,1,0,0,0
"I4eq_d09_@2,11,20,29",75,1,0,0,0
"I4eq_d09_@2,11,20,29",76,1,0,0,0
"I4eq_d09_@2,11,20,29",77,1,0,0,0
"I4eq_d09_@2,11,20,29",78,1,0,0,0
"I4eq_d09_@2,11,20,29",79,1,0,0,0
"I4eq_d09_@2,11,20,29",80,1,0,0,0
"I4eq_d09_@2,11,20,29",81,1,0,0,0
"I4eq_d09_@2,11,20,29",82,1,0,0,0
"I4eq_d09_@2,11,20,29",83,1,0,0,0
"I4eq_d09_@2,11,20,29",84,1,0,0,0
"I4eq_d09_@2,11,20,29",85,1,0,0,0
"I4eq_d09_@2,11,20,29",86,1,0,0,0
"I4eq_d09_@2,11,20,29",87,1,0,0,0
"I4eq_d09_@2,11,20,29",88,1,0,0,0
"I4eq_d09_@2,11,20,29",89,1,0,0,0
"I4eq_d09_@2,11,20,29",90,1,0,0,0
"I4eq_d09_@2,11,20,29",91,1,0,0,0
"I4eq_d09_@2,11,20,29",92,1,0,0,0
"I4eq_d09_@2,11,20,29",93,1,0,0,0
"I4eq_d09_@2,11,20,29",94,1,0,0,0
"I4eq_d09_@2,11,20,29",95,1,0,0,0
"I4eq_d09_@2,11,20,29",96,1,0,0,0
"I4eq_d09_@2,11,20,29",97,1,0,0,0
"I4eq_d09_@2,11,20,29",98,1,0,0,0
"I4eq_d09_@2,11,20,29",99,1,0,0,0
"I4eq_d09_@2,11,20,29",100,1,0,0,0
"I4eq_d09_@2,11,20,29",101,1,0,0,0
"I4eq_d09_@2,11,20,29",102,1,0,0,0
"I4eq_d09_@2,11,20,29",103,1,0,0,0
"I4eq_d09_@2,11,20,29",104,1,0,0,0
"I4eq_d09_@2,11,20,29",105,1,0,0,0
"I4eq_d09_@2,11,20,29",106,1,0,0,0
"I4eq_d09_@2,11,20,29",107,1,0,0,0
"I4eq_d09_@2,11,20,29",108,1,0,0,0
"I4eq_d09_@2,11,20,29",109,1,0,0,0
"I4eq_d09_@2,11,20,29",110,1,0,0,0
"I4eq_d09_@2,11,20,29",111,1,0,0,0
"I4eq_d09_@2,11,20,29",112,1,0,0,0
"I4eq_d09_@2,11,20,29",113,1,0,0,0
"I4eq_d09_@2,11,20,29",114,1,0,0,0
"I4eq_d09_@2,11,20,29",115,1,0,0,0
"I4eq_d09_@2,11,20,29",116,1,0,0,0
"I4eq_d09_@2,11,20,29",117,1,0,0,0
"I4eq_d09_@2,11,20,29",118,1,0,0,0
"I4eq_d09_@2,11,20,29",119,1,0,0,0
"I4eq_d09_@2,11,20,29",120,1,0,0,0
"I4eq_d10_@2,12,22,32",0,1,0,0,0
"I4eq_d10_@2,12,22,32",1,1,0,0,0
"I4eq_d10_@2,12,22,32",2,1,0,0,0
"I4eq_d10_@2,12,22,32",3,1,0,0,0
"I4eq_d10_@2,12,22,32",4,1,0,0,0
"I4eq_d10_@2,12,22,32",5,1,0,0,0
"I4eq_d10_@2,12,22,32",6,1,0,0,0
"I4eq_d10_@2,12,22,32",7,1,0,0,0
"I4eq_d10_@2,12,22,32",8,1,0,0,0
"I4eq_d10_@2,12,22,32",9,1,0,0,0
"I4eq_d10_@2,12,22,32",10,1,0,0,0
"I4eq_d10_@2,12,22,32",11,1,0,0,0
"I4eq_d10_@2,12,22,32",12,1,0,0,0
"I4eq_d10_@2,12,22,32",13,1,0,0,0
"I4eq_d10_@2,12,22,32",14,1,0,0,0
"I4eq_d10_@2,12,22,32",15,1,0,0,0
"I4eq_d10_@2,12,22,32",16,1,0,0,0
"I4eq_d10_@2,12,22,32",17,1,0,0,0
"I4eq_d10_@2,12,22,32",18,1,0,0,0
"I4eq_d10_@2,12,22,32",19,1,0,0,0
"I4eq_d10_@2,12,22,32",20,1,0,0,0
"I4eq_d10_@2,12,22,32",21,1,0,0,0
"I4eq_d10_@2,12,22,32",22,1,0,0,0
"I4eq_d10_@2,12,22,32",23,1,0,0,0
"I4eq_d10_@2,12,22,32",24,1,0,0,0
"I4eq_d10_@2,12,22,32",25,1,0,0,0
"I4eq_d10_@2,12,22,32",26,1,0,0,0
"I4eq_d10_@2,12,22,32",27,1,0,0,0
"I4eq_d10_@2,12,22,32",28,1,0,0,0
"I4eq_d10_@2,12,22,32",29,1,0,0,0
"I4eq_d10_@2,12,22,32",30,1,0,0,0
"I4eq_d10_@2,12,22,32",31,1,0,0,0
"I4eq_d10_@2,12,22,32",32,1,0,0,0
"I4eq_d10_@2,12,22,32",33,1,0,0,0
"I4eq_d10_@2,12,22,32",34,1,0,0,0
"I4eq_d10_@2,12,22,32",35,1,0,0,0
"I4eq_d10_@2,12,22,32",36,1,0,0,0
"I4eq_d10_@2,12,22,32",37,1,0,0,0
"I4eq_d10_@2,12,22,32",38,1,0,0,0
"I4eq_d10_@2,12,22,32",39,1,0,0,0
"I4eq_d10_@2,12,22,32",40,1,0,0,0
"I4eq_d10_@2,12,22,32",41,1,0,0,0
"I4eq_d10_@2,12,22,32",42,1,0,0,0
"I4eq_d10_@2,12,22,32",43,1,0,0,0
"I4eq_d10_@2,12,22,32",44,1,0,0,0
"I4eq_d10_@2,12,22,32",45,1,0,0,0
"I4eq_d10_@2,12,22,32",46,1,0,0,0
"I4eq_d10_@2,12,22,32",47,1,0,0,0
"I4eq_d10_@2,12,22,32",48,1,0,0,0
"I4eq_d10_@2,12,22,32",49,1,0,0,0
"I4eq_d10_@2,12,22,32",50,1,0,0,0
"I4eq_d10_@2,12,22,32",51,1,0,0,0
"I4eq_d10_@2,12,22,32",52,1,0,0,0
"I4eq_d10_@2,12,22,32",53,1,0,0,0
"I4eq_d10_@2,12,22,32",54,1,0,0,0
"I4eq_d10_@2,12,22,32",55,1,0,0,0
"I4eq_d10_@2,12,22,32",56,1,0,0,0
"I4eq_d10_@2,12,22,32",57,1,0,0,0
"I4eq_d10_@2,12,22,32",58,1,0,0,0
"I4eq_d10_@2,12,22,32",59,1,0,0,0
"I4eq_d10_@2,12,22,32",60,1,0,0,0
"I4eq_d10_@2,12,22,32",61,1,0,0,0
"I4eq_d10_@2,12,22,32",62,1,0,0,0
"I4eq_d10_@2,12,22,32",63,1,0,0,0
"I4eq_d10_@2,12,22,32",64,1,0,0,0
"I4eq_d10_@2,12,22,32",65,1,0,0,0
"I4eq_d10_@2,12,22,32",66,1,0,0,0
"I4eq_d10_@2,12,22,32",67,1,0,0,0
"I4eq_d10_@2,12,22,32",68,1,0,0,0
"I4eq_d10_@2,12,22,32",69,1,0,0,0
"I4eq_d10_@2,12,22,32",70,1,0,0,0
"I4eq_d10_@2,12,22,32",71,1,0,0,0
"I4eq_d10_@2,12,22,32",72,1,0,0,0
"I4eq_d10_@2,12,22,32",73,1,0,0,0
"I4eq_d10_@2,12,22,32",74,1,0,0,0
"I4eq_d10_@2,12,22,32",75,1,0,0,0
"I4eq_d10_@2,12,22,32",76,1,0,0,0
"I4eq_d10_@2,12,22,32",77,1,0,0,0
"I4eq_d10_@2,12,22,32",78,1,0,0,0
"I4eq_d10_@2,12,22,32",79,1,0,0,0
"I4eq_d10_@2,12,22,32",80,1,0,0,0
"I4eq_d10_@2,12,22,32",81,1,0,0,0
"I4eq_d10_@2,12,22,32",82,1,0,0,0
"I4eq_d10_@2,12,22,32",83,1,0,0,0
"I4eq_d10_@2,12,22,32",84,1,0,0,0
"I4eq_d10_@2,12,22,32",85,1,0,0,0
"I4eq_d10_@2,12,22,32",86,1,0,0,0
"I4eq_d10_@2,12,22,32",87,1,0,0,0
"I4eq_d10_@2,12,22,32",88,1,0,0,0
"I4eq_d10_@2,12,22,32",89,1,0,0,0
"I4eq_d10_@2,12,22,32",90,1,0,0,0
"I4eq_d10_@2,12,22,32",91,1,0,0,0
"I4eq_d10_@2,12,22,32",92,1,0,0,0
"I4eq_d10_@2,12,22,32",93,1,0,0,0
"I4eq_d10_@2,12,22,32",94,1,0,0,0
"I4eq_d10_@2,12,22,32",95,1,0,0,0
"I4eq_d10_@2,12,22,32",96,1,0,0,0
"I4eq_d10_@2,12,22,32",97,1,0,0,0
"I4eq_d10_@2,12,22,32",98,1,0,0,0
"I4eq_d10_@2,12,22,32",99,1,0,0,0
"I4eq_d10_@2,12,22,32",100,1,0,0,0
"I4eq_d10_@2,12,22,32",101,1,0,0,0
"I4eq_d10_@2,12,22,32",102,1,0,0,0
"I4eq_d10_@2,12,22,32",103,1,0,0,0
"I4eq_d10_@2,12,22,32",104,1,0,0,0
"I4eq_d10_@2,12,22,32",105,1,0,0,0
"I4eq_d10_@2,12,22,32",106,1,0,0,0
"I4eq_d10_@2,12,22,32",107,1,0,0,0
"I4eq_d10_@2,12,22,32",108,1,0,0,0
"I4eq_d10_@2,12,22,32",109,1,0,0,0
"I4eq_d10_@2,12,22,32",110,1,0,0,0
"I4eq_d10_@2,12,22,32",111,1,0,0,0
"I4eq_d10_@2,12,22,32",112,1,0,0,0
"I4eq_d10_@2,12,22,32",113,1,0,0,0
"I4eq_d10_@2,12,22,32",114,1,0,0,0
"I4eq_d10_@2,12,22,32",115,1,0,0,0
"I4eq_d10_@2,12,22,32",116,1,0,0,0
"I4eq_d10_@2,12,22,32",117,1,0,0,0
"I4eq_d10_@2,12,22,32",118,1,0,0,0
"I4eq_d10_@2,12,22,32",119,1,0,0,0
"I4eq_d10_@2,12,22,32",120,1,0,0,0
"I4eq_d11_@2,13,24,35",0,1,0,0,0
"I4eq_d11_@2,13,24,35",1,1,0,0,0
"I4eq_d11_@2,13,24,35",2,1,0,0,0
"I4eq_d11_@2,13,24,35",3,1,0,0,0
"I4eq_d11_@2,13,24,35",4,1,0,0,0
"I4eq_d11_@2,13,24,35",5,1,0,0,0
"I4eq_d11_@2,13,24,35",6,1,0,0,0
"I4eq_d11_@2,13,24,35",7,1,0,0,0
"I4eq_d11_@2,13,24,35",8,1,0,0,0
"I4eq_d11_@2,13,24,35",9,1,0,0,0
"I4eq_d11_@2,13,24,35",10,1,0,0,0
"I4eq_d11_@2,13,24,35",11,1,0,0,0
"I4eq_d11_@2,13,24,35",12,1,0,0,0
"I4eq_d11_@2,13,24,35",13,1,0,0,0
"I4eq_d11_@2,13,24,35",14,1,0,0,0
"I4eq_d11_@2,13,24,35",15,1,0,0,0
"I4eq_d11_@2,13,24,35",16,1,0,0,0
"I4eq_d11_@2,13,24,35",17,1,0,0,0
"I4eq_d11_@2,13,24,35",18,1,0,0,0
"I4eq_d11_@2,13,24,35",19,1,0,0,0
"I4eq_d11_@2,13,24,35",20,1,0,0,0
"I4eq_d11_@2,13,24,35",21,1,0,0,0
"I4eq_d11_@2,13,24,35",22,1,0,0,0
"I4eq_d11_@2,13,24,35",23,1,0,0,0
"I4eq_d11_@2,13,24,35",24,1,0,0,0
"I4eq_d11_@2,13,24,35",25,1,0,0,0
"I4eq_d11_@2,13,24,35",26,1,0,0,0
"I4eq_d11_@2,13,24,35",27,1,0,0,0
"I4eq_d11_@2,13,24,35",28,1,0,0,0
"I4eq_d11_@2,13,24,35",29,1,0,0,0
"I4eq_d11_@2,13,24,35",30,1,0,0,0
"I4eq_d11_@2,13,24,35",31,1,0,0,0
"I4eq_d11_@2,13,24,35",32,1,0,0,0
"I4eq_d11_@2,13,24,35",33,1,0,0,0
"I4eq_d11_@2,13,24,35",34,1,0,0,0
"I4eq_d11_@2,13,24,35",35,1,0,0,0
"I4eq_d11_@2,13,24,35",36,1,0,0,0
"I4eq_d11_@2,13,24,35",37,1,0,0,0
"I4eq_d11_@2,13,24,35",38,1,0,0,0
"I4eq_d11_@2,13,24,35",39,1,0,0,0
"I4eq_d11_@2,13,24,35",40,1,0,0,0
"I4eq_d11_@2,13,24,35",41,1,0,0,0
"I4eq_d11_@2,13,24,35",42,1,0,0,0
"I4eq_d11_@2,13,24,35",43,1,0,0,0
"I4eq_d11_@2,13,24,35",44,1,0,0,0
"I4eq_d11_@2,13,24,35",45,1,0,0,0
"I4eq_d11_@2,13,24,35",46,1,0,0,0
"I4eq_d11_@2,13,24,35",47,1,0,0,0
"I4eq_d11_@2,13,24,35",48,1,0,0,0
"I4eq_d11_@2,13,24,35",49,1,0,0,0
"I4eq_d11_@2,13,24,35",50,1,0,0,0
"I4eq_d11_@2,13,24,35",51,1,0,0,0
"I4eq_d11_@2,13,24,35",52,1,0,0,0
"I4eq_d11_@2,13,24,35",53,1,0,0,0
"I4eq_d11_@2,13,24,35",54,1,0,0,0
"I4eq_d11_@2,13,24,35",55,1,0,0,0
"I4eq_d11_@2,13,24,35",56,1,0,0,0
"I4eq_d11_@2,13,24,35",57,1,0,0,0
"I4eq_d11_@2,13,24,35",58,1,0,0,0
"I4eq_d11_@2,13,24,35",59,1,0,0,0
"I4eq_d11_@2,13,24,35",60,1,0,0,0
"I4eq_d11_@2,13,24,35",61,1,0,0,0
"I4eq_d11_@2,13,24,35",62,1,0,0,0
"I4eq_d11_@2,13,24,35",63,1,0,0,0
"I4eq_d11_@2,13,24,35",64,1,0,0,0
"I4eq_d11_@2,13,24,35",65,1,0,0,0
"I4eq_d11_@2,13,24,35",66,1,0,0,0
"I4eq_d11_@2,13,24,35",67,1,0,0,0
"I4eq_d11_@2,13,24,35",68,1,0,0,0
"I4eq_d11_@2,13,24,35",69,1,0,0,0
"I4eq_d11_@2,13,24,35",70,1,0,0,0
"I4eq_d11_@2,13,24,35",71,1,0,0,0
"I4eq_d11_@2,13,24,35",72,1,0,0,0
"I4eq_d11_@2,13,24,35",73,1,0,0,0
"I4eq_d11_@2,13,24,35",74,1,0,0,0
"I4eq_d11_@2,13,24,35",75,1,0,0,0
"I4eq_d11_@2,13,24,35",76,1,0,0,0
"I4eq_d11_@2,13,24,35",77,1,0,0,0
"I4eq_d11_@2,13,24,35",78,1,0,0,0
"I4eq_d11_@2,13,24,35",79,1,0,0,0
"I4eq_d11_@2,13,24,35",80,1,0,0,0
"I4eq_d11_@2,13,24,35",81,1,0,0,0
"I4eq_d11_@2,13,24,35",82,1,0,0,0
"I4eq_d11_@2,13,24,35",83,1,0,0,0
"I4eq_d11_@2,13,24,35",84,1,0,0,0
"I4eq_d11_@2,13,24,35",85,1,0,0,0
"I4eq_d11_@2,13,24,35",86,1,0,0,0
"I4eq_d11_@2,13,24,35",87,1,0,0,0
"I4eq_d11_@2,13,24,35",88,1,0,0,0
"I4eq_d11_@2,13,24,35",89,1,0,0,0
"I4eq_d11_@2,13,24,35",90,1,0,0,0
"I4eq_d11_@2,13,24,35",91,1,0,0,0
"I4eq_d11_@2,13,24,35",92,1,0,0,0
"I4eq_d11_@2,13,24,35",93,1,0,0,0
"I4eq_d11_@2,13,24,35",94,1,0,0,0
"I4eq_d11_@2,13,24,35",95,1,0,0,0
"I4eq_d11_@2,13,24,35",96,1,0,0,0
"I4eq_d11_@2,13,24,35",97,1,0,0,0
"I4eq_d11_@2,13,24,35",98,1,0,0,0
"I4eq_d11_@2,13,24,35",99,1,0,0,0
"I4eq_d11_@2,13,24,35",100,1,0,0,0
"I4eq_d11_@2,13,24,35",101,1,0,0,0
"I4eq_d11_@2,13,24,35",102,1,0,0,0
"I4eq_d11_@2,13,24,35",103,1,0,0,0
"I4eq_d11_@2,13,24,35",104,1,0,0,0
"I4eq_d11_@2,13,24,35",105,1,0,0,0
"I4eq_d11_@2,13,24,35",106,1,0,0,0
"I4eq_d11_@2,13,24,35",107,1,0,0,0
"I4eq_d11_@2,13,24,35",108,1,0,0,0
"I4eq_d11_@2,13,24,35",109,1,0,0,0
"I4eq_d11_@2,13,24,35",110,1,0,0,0
"I4eq_d11_@2,13,24,35",111,1,0,0,0
"I4eq_d11_@2,13,24,35",112,1,0,0,0
"I4eq_d11_@2,13,24,35",113,1,0,0,0
"I4eq_d11_@2,13,24,35",114,1,0,0,0
"I4eq_d11_@2,13,24,35",115,1,0,0,0
"I4eq_d11_@2,13,24,35",116,1,0,0,0
"I4eq_d11_@2,13,24,35",117,1,0,0,0
"I4eq_d11_@2,13,24,35",118,1,0,0,0
"I4eq_d11_@2,13,24,35",119,1,0,0,0
"I4eq_d11_@2,13,24,35",120,1,0,0,0
