mode,cyc,inv7_A,A3,B1,a32o_X,Q,and4_X
"I2_d09_@30,39",25,1,0,1,0,0,0
"I2_d09_@30,39",26,1,0,1,0,0,0
"I2_d09_@30,39",27,1,0,1,0,0,0
"I2_d09_@30,39",28,1,0,1,0,0,0
"I2_d09_@30,39",29,1,0,1,0,0,0
"I2_d09_@30,39",30,1,0,1,0,0,0
"I2_d09_@30,39",31,1,1,1,0,0,0
"I2_d09_@30,39",32,1,1,1,0,0,0
"I2_d09_@30,39",33,1,1,1,0,0,0
"I2_d09_@30,39",34,1,1,1,0,0,0
"I2_d09_@30,39",35,1,1,1,0,0,0
"I2_d09_@30,39",36,1,1,1,0,0,0
"I2_d09_@30,39",37,1,1,1,0,0,0
"I2_d09_@30,39",38,1,1,1,0,0,0
"I2_d09_@30,39",39,1,1,0,1,0,0
"I2_d09_@30,39",40,1,0,1,1,1,0
"I2_d09_@30,39",41,1,0,1,1,1,0
"I2_d09_@30,39",42,1,0,1,1,1,0
"I2_d09_@30,39",43,1,0,1,1,1,0
"I2_d09_@30,39",44,1,0,1,1,1,0
"I2_d09_@30,39",45,1,0,1,1,1,0
"I2_d09_@30,39",46,1,0,1,1,1,0
"I2_d09_@30,39",47,1,0,1,1,1,0
"I2_d09_@30,39",48,1,0,1,1,1,0
"I2_d09_@30,39",49,1,0,1,1,1,0
"I2_d09_@30,39",50,1,0,1,1,1,0
"I2_d09_@30,39",51,1,0,1,1,1,0
"I2_d09_@30,39",52,1,0,1,1,1,0
"I2_d09_@30,39",53,1,0,1,1,1,0
"I2_d09_@30,39",54,1,0,1,1,1,0
"I2_d09_@30,39",55,1,0,1,1,1,0
"I2_d09_@30,39",56,1,0,1,1,1,0
"I2_d09_@30,39",57,1,0,1,1,1,0
"I2_d09_@30,39",58,1,0,1,1,1,0
"I2_d09_@30,39",59,1,0,1,1,1,0
"I2_d09_@30,39",60,1,0,1,1,1,0
"I2_d09_@30,39",61,1,0,1,1,1,0
"I2_d09_@30,39",62,1,0,1,1,1,0
"I2_d09_@30,39",63,1,0,1,1,1,0
"I2_d09_@30,39",64,1,0,1,1,1,0
"I2_d09_@30,39",65,1,0,1,1,1,0
"I2_d09_@30,39",66,1,0,1,1,1,0
"I2_d09_@30,39",67,1,0,1,1,1,0
"I2_d09_@30,39",68,1,0,1,1,1,0
"I2_d09_@30,39",69,1,0,1,1,1,0
"I2_d09_@30,39",70,1,0,1,1,1,0
"I2_d09_@30,39",71,1,0,1,1,1,0
"I2_d09_@30,39",72,1,0,1,1,1,0
"I2_d09_@30,39",73,1,0,1,1,1,0
"I2_d09_@30,39",74,1,0,1,1,1,0
"I2_d09_@30,39",75,1,0,1,1,1,0
"I2_d09_@30,39",76,1,0,1,1,1,0
"I2_d09_@30,39",77,1,0,1,1,1,0
"I2_d09_@30,39",78,1,0,1,1,1,0
"I2_d09_@30,39",79,1,0,1,1,1,0
"I2_d09_@30,39",80,1,0,1,1,1,0
"I2_d09_@30,39",81,1,0,1,1,1,0
"I2_d09_@30,39",82,1,0,1,1,1,0
"I2_d09_@30,39",83,1,0,1,1,1,0
"I2_d09_@30,39",84,1,0,1,1,1,0
"I2_d09_@30,39",85,1,0,1,1,1,0
"I2_d09_@30,39",86,1,0,1,1,1,0
"I2_d09_@30,39",87,1,0,1,1,1,0
"I2_d09_@30,39",88,1,0,1,1,1,0
"I2_d09_@30,39",89,1,0,1,1,1,0
"I2_d09_@30,39",90,1,0,1,1,1,0
"I2_d09_@30,39",91,1,0,1,1,1,0
"I2_d09_@30,39",92,1,0,1,1,1,0
"I2_d09_@30,39",93,1,0,1,1,1,0
"I2_d09_@30,39",94,1,0,1,1,1,0
"I2_d09_@30,39",95,1,0,1,1,1,0
"I2_d09_@30,39",96,1,0,1,1,1,0
"I2_d09_@30,39",97,1,0,1,1,1,0
"I2_d09_@30,39",98,1,0,1,1,1,0
"I2_d09_@30,39",99,1,0,1,1,1,0
"I2_d09_@30,39",100,1,0,1,1,1,0
"I2_d09_@30,39",101,1,0,1,1,1,0
"I2_d09_@30,39",102,1,0,1,1,1,0
"I2_d09_@30,39",103,1,0,1,1,1,0
"I2_d09_@30,39",104,1,0,1,1,1,0
"I2_d09_@30,39",105,1,0,1,1,1,0
"I2_d09_@30,39",106,1,0,1,1,1,0
"I2_d09_@30,39",107,1,0,1,1,1,0
"I2_d09_@30,39",108,1,0,1,1,1,0
"I2_d09_@30,39",109,1,0,1,1,1,0
"I2_d09_@30,39",110,1,0,1,1,1,0
"I2_d09_@30,39",111,1,0,1,1,1,0
"I2_d09_@30,39",112,1,0,1,1,1,0
"I2_d09_@30,39",113,1,0,1,1,1,0
"I2_d09_@30,39",114,1,0,1,1,1,0
"I2_d09_@30,39",115,1,0,1,1,1,0
"I2_d09_@30,39",116,1,0,1,1,1,0
"I2_d09_@30,39",117,1,0,1,1,1,0
"I2_d09_@30,39",118,1,0,1,1,1,0
"I2_d09_@30,39",119,1,0,1,1,1,0
"I2_d09_@30,39",120,1,0,1,1,1,0
"I2_d10_@30,40",0,1,0,1,0,0,0
"I2_d10_@30,40",1,1,0,1,0,0,0
"I2_d10_@30,40",2,1,0,1,0,0,0
"I2_d10_@30,40",3,1,0,1,0,0,0
"I2_d10_@30,40",4,1,0,1,0,0,0
"I2_d10_@30,40",5,1,0,1,0,0,0
"I2_d10_@30,40",6,1,0,1,0,0,0
"I2_d10_@30,40",7,1,0,1,0,0,0
"I2_d10_@30,40",8,1,0,1,0,0,0
"I2_d10_@30,40",9,1,0,1,0,0,0
"I2_d10_@30,40",10,1,0,1,0,0,0
"I2_d10_@30,40",11,1,0,1,0,0,0
"I2_d10_@30,40",12,1,0,1,0,0,0
"I2_d10_@30,40",13,1,0,1,0,0,0
"I2_d10_@30,40",14,1,0,1,0,0,0
"I2_d10_@30,40",15,1,0,1,0,0,0
"I2_d10_@30,40",16,1,0,1,0,0,0
"I2_d10_@30,40",17,1,0,1,0,0,0
"I2_d10_@30,40",18,1,0,1,0,0,0
"I2_d10_@30,40",19,1,0,1,0,0,0
"I2_d10_@30,40",20,1,0,1,0,0,0
"I2_d10_@30,40",21,1,0,1,0,0,0
"I2_d10_@30,40",22,1,0,1,0,0,0
"I2_d10_@30,40",23,1,0,1,0,0,0
"I2_d10_@30,40",24,1,0,1,0,0,0
"I2_d10_@30,40",25,1,0,1,0,0,0
"I2_d10_@30,40",26,1,0,1,0,0,0
"I2_d10_@30,40",27,1,0,1,0,0,0
"I2_d10_@30,40",28,1,0,1,0,0,0
"I2_d10_@30,40",29,1,0,1,0,0,0
"I2_d10_@30,40",30,1,0,1,0,0,0
"I2_d10_@30,40",31,1,1,1,0,0,0
"I2_d10_@30,40",32,1,1,1,0,0,0
"I2_d10_@30,40",33,1,1,1,0,0,0
"I2_d10_@30,40",34,1,1,1,0,0,0
"I2_d10_@30,40",35,1,1,1,0,0,0
"I2_d10_@30,40",36,1,1,1,0,0,0
"I2_d10_@30,40",37,1,1,1,0,0,0
"I2_d10_@30,40",38,1,1,1,0,0,0
"I2_d10_@30,40",39,1,1,1,0,0,0
"I2_d10_@30,40",40,1,1,0,1,0,0
"I2_d10_@30,40",41,1,0,1,1,1,0
"I2_d10_@30,40",42,1,0,1,1,1,0
"I2_d10_@30,40",43,1,0,1,1,1,0
"I2_d10_@30,40",44,1,0,1,1,1,0
"I2_d10_@30,40",45,1,0,1,1,1,0
"I2_d10_@30,40",46,1,0,1,1,1,0
"I2_d10_@30,40",47,1,0,1,1,1,0
"I2_d10_@30,40",48,1,0,1,1,1,0
"I2_d10_@30,40",49,1,0,1,1,1,0
"I2_d10_@30,40",50,1,0,1,1,1,0
"I2_d10_@30,40",51,1,0,1,1,1,0
"I2_d10_@30,40",52,1,0,1,1,1,0
"I2_d10_@30,40",53,1,0,1,1,1,0
"I2_d10_@30,40",54,1,0,1,1,1,0
"I2_d10_@30,40",55,1,0,1,1,1,0
"I2_d10_@30,40",56,1,0,1,1,1,0
"I2_d10_@30,40",57,1,0,1,1,1,0
"I2_d10_@30,40",58,1,0,1,1,1,0
"I2_d10_@30,40",59,1,0,1,1,1,0
"I2_d10_@30,40",60,1,0,1,1,1,0
"I2_d10_@30,40",61,1,0,1,1,1,0
"I2_d10_@30,40",62,1,0,1,1,1,0
"I2_d10_@30,40",63,1,0,1,1,1,0
"I2_d10_@30,40",64,1,0,1,1,1,0
"I2_d10_@30,40",65,1,0,1,1,1,0
"I2_d10_@30,40",66,1,0,1,1,1,0
"I2_d10_@30,40",67,1,0,1,1,1,0
"I2_d10_@30,40",68,1,0,1,1,1,0
"I2_d10_@30,40",69,1,0,1,1,1,0
"I2_d10_@30,40",70,1,0,1,1,1,0
"I2_d10_@30,40",71,1,0,1,1,1,0
"I2_d10_@30,40",72,1,0,1,1,1,0
"I2_d10_@30,40",73,1,0,1,1,1,0
"I2_d10_@30,40",74,1,0,1,1,1,0
"I2_d10_@30,40",75,1,0,1,1,1,0
"I2_d10_@30,40",76,1,0,1,1,1,0
"I2_d10_@30,40",77,1,0,1,1,1,0
"I2_d10_@30,40",78,1,0,1,1,1,0
"I2_d10_@30,40",79,1,0,1,1,1,0
"I2_d10_@30,40",80,1,0,1,1,1,0
"I2_d10_@30,40",81,1,0,1,1,1,0
"I2_d10_@30,40",82,1,0,1,1,1,0
"I2_d10_@30,40",83,1,0,1,1,1,0
"I2_d10_@30,40",84,1,0,1,1,1,0
"I2_d10_@30,40",85,1,0,1,1,1,0
"I2_d10_@30,40",86,1,0,1,1,1,0
"I2_d10_@30,40",87,1,0,1,1,1,0
"I2_d10_@30,40",88,1,0,1,1,1,0
"I2_d10_@30,40",89,1,0,1,1,1,0
"I2_d10_@30,40",90,1,0,1,1,1,0
"I2_d10_@30,40",91,1,0,1,1,1,0
"I2_d10_@30,40",92,1,0,1,1,1,0
"I2_d10_@30,40",93,1,0,1,1,1,0
"I2_d10_@30,40",94,1,0,1,1,1,0
"I2_d10_@30,40",95,1,0,1,1,1,0
"I2_d10_@30,40",96,1,0,1,1,1,0
"I2_d10_@30,40",97,1,0,1,1,1,0
"I2_d10_@30,40",98,1,0,1,1,1,0
"I2_d10_@30,40",99,1,0,1,1,1,0
"I2_d10_@30,40",100,1,0,1,1,1,0
"I2_d10_@30,40",101,1,0,1,1,1,0
"I2_d10_@30,40",102,1,0,1,1,1,0
"I2_d10_@30,40",103,1,0,1,1,1,0
"I2_d10_@30,40",104,1,0,1,1,1,0
"I2_d10_@30,40",105,1,0,1,1,1,0
"I2_d10_@30,40",106,1,0,1,1,1,0
"I2_d10_@30,40",107,1,0,1,1,1,0
"I2_d10_@30,40",108,1,0,1,1,1,0
"I2_d10_@30,40",109,1,0,1,1,1,0
"I2_d10_@30,40",110,1,0,1,1,1,0
"I2_d10_@30,40",111,1,0,1,1,1,0
"I2_d10_@30,40",112,1,0,1,1,1,0
"I2_d10_@30,40",113,1,0,1,1,1,0
"I2_d10_@30,40",114,1,0,1,1,1,0
"I2_d10_@30,40",115,1,0,1,1,1,0
"I2_d10_@30,40",116,1,0,1,1,1,0
"I2_d10_@30,40",117,1,0,1,1,1,0
"I2_d10_@30,40",118,1,0,1,1,1,0
"I2_d10_@30,40",119,1,0,1,1,1,0
"I2_d10_@30,40",120,1,0,1,1,1,0
"I2_d11_@30,41",0,1,0,1,0,0,0
"I2_d11_@30,41",1,1,0,1,0,0,0
"I2_d11_@30,41",2,1,0,1,0,0,0
"I2_d11_@30,41",3,1,0,1,0,0,0
"I2_d11_@30,41",4,1,0,1,0,0,0
"I2_d11_@30,41",5,1,0,1,0,0,0
"I2_d11_@30,41",6,1,0,1,0,0,0
"I2_d11_@30,41",7,1,0,1,0,0,0
"I2_d11_@30,41",8,1,0,1,0,0,0
"I2_d11_@30,41",9,1,0,1,0,0,0
"I2_d11_@30,41",10,1,0,1,0,0,0
"I2_d11_@30,41",11,1,0,1,0,0,0
"I2_d11_@30,41",12,1,0,1,0,0,0
"I2_d11_@30,41",13,1,0,1,0,0,0
"I2_d11_@30,41",14,1,0,1,0,0,0
"I2_d11_@30,41",15,1,0,1,0,0,0
"I2_d11_@30,41",16,1,0,1,0,0,0
"I2_d11_@30,41",17,1,0,1,0,0,0
"I2_d11_@30,41",18,1,0,1,0,0,0
"I2_d11_@30,41",19,1,0,1,0,0,0
"I2_d11_@30,41",20,1,0,1,0,0,0
"I2_d11_@30,41",21,1,0,1,0,0,0
"I2_d11_@30,41",22,1,0,1,0,0,0
"I2_d11_@30,41",23,1,0,1,0,0,0
"I2_d11_@30,41",24,1,0,1,0,0,0
"I2_d11_@30,41",25,1,0,1,0,0,0
"I2_d11_@30,41",26,1,0,1,0,0,0
"I2_d11_@30,41",27,1,0,1,0,0,0
"I2_d11_@30,41",28,1,0,1,0,0,0
"I2_d11_@30,41",29,1,0,1,0,0,0
"I2_d11_@30,41",30,1,0,1,0,0,0
"I2_d11_@30,41",31,1,1,1,0,0,0
"I2_d11_@30,41",32,1,1,1,0,0,0
"I2_d11_@30,41",33,1,1,1,0,0,0
"I2_d11_@30,41",34,1,1,1,0,0,0
"I2_d11_@30,41",35,1,1,1,0,0,0
"I2_d11_@30,41",36,1,1,1,0,0,0
"I2_d11_@30,41",37,1,1,1,0,0,0
"I2_d11_@30,41",38,1,1,1,0,0,0
"I2_d11_@30,41",39,1,1,1,0,0,0
"I2_d11_@30,41",40,1,1,1,0,0,0
"I2_d11_@30,41",41,1,1,0,1,0,0
"I2_d11_@30,41",42,1,0,1,1,1,0
"I2_d11_@30,41",43,1,0,1,1,1,0
"I2_d11_@30,41",44,1,0,1,1,1,0
"I2_d11_@30,41",45,1,0,1,1,1,0
"I2_d11_@30,41",46,1,0,1,1,1,0
"I2_d11_@30,41",47,1,0,1,1,1,0
"I2_d11_@30,41",48,1,0,1,1,1,0
"I2_d11_@30,41",49,1,0,1,1,1,0
"I2_d11_@30,41",50,1,0,1,1,1,0
"I2_d11_@30,41",51,1,0,1,1,1,0
"I2_d11_@30,41",52,1,0,1,1,1,0
"I2_d11_@30,41",53,1,0,1,1,1,0
"I2_d11_@30,41",54,1,0,1,1,1,0
"I2_d11_@30,41",55,1,0,1,1,1,0
"I2_d11_@30,41",56,1,0,1,1,1,0
"I2_d11_@30,41",57,1,0,1,1,1,0
"I2_d11_@30,41",58,1,0,1,1,1,0
"I2_d11_@30,41",59,1,0,1,1,1,0
"I2_d11_@30,41",60,1,0,1,1,1,0
"I2_d11_@30,41",61,1,0,1,1,1,0
"I2_d11_@30,41",62,1,0,1,1,1,0
"I2_d11_@30,41",63,1,0,1,1,1,0
"I2_d11_@30,41",64,1,0,1,1,1,0
"I2_d11_@30,41",65,1,0,1,1,1,0
"I2_d11_@30,41",66,1,0,1,1,1,0
"I2_d11_@30,41",67,1,0,1,1,1,0
"I2_d11_@30,41",68,1,0,1,1,1,0
"I2_d11_@30,41",69,1,0,1,1,1,0
"I2_d11_@30,41",70,1,0,1,1,1,0
"I2_d11_@30,41",71,1,0,1,1,1,0
"I2_d11_@30,41",72,1,0,1,1,1,0
"I2_d11_@30,41",73,1,0,1,1,1,0
"I2_d11_@30,41",74,1,0,1,1,1,0
"I2_d11_@30,41",75,1,0,1,1,1,0
"I2_d11_@30,41",76,1,0,1,1,1,0
"I2_d11_@30,41",77,1,0,1,1,1,0
"I2_d11_@30,41",78,1,0,1,1,1,0
"I2_d11_@30,41",79,1,0,1,1,1,0
"I2_d11_@30,41",80,1,0,1,1,1,0
"I2_d11_@30,41",81,1,0,1,1,1,0
"I2_d11_@30,41",82,1,0,1,1,1,0
"I2_d11_@30,41",83,1,0,1,1,1,0
"I2_d11_@30,41",84,1,0,1,1,1,0
"I2_d11_@30,41",85,1,0,1,1,1,0
"I2_d11_@30,41",86,1,0,1,1,1,0
"I2_d11_@30,41",87,1,0,1,1,1,0
"I2_d11_@30,41",88,1,0,1,1,1,0
"I2_d11_@30,41",89,1,0,1,1,1,0
"I2_d11_@30,41",90,1,0,1,1,1,0
"I2_d11_@30,41",91,1,0,1,1,1,0
"I2_d11_@30,41",92,1,0,1,1,1,0
"I2_d11_@30,41",93,1,0,1,1,1,0
"I2_d11_@30,41",94,1,0,1,1,1,0
"I2_d11_@30,41",95,1,0,1,1,1,0
"I2_d11_@30,41",96,1,0,1,1,1,0
"I2_d11_@30,41",97,1,0,1,1,1,0
"I2_d11_@30,41",98,1,0,1,1,1,0
"I2_d11_@30,41",99,1,0,1,1,1,0
"I2_d11_@30,41",100,1,0,1,1,1,0
"I2_d11_@30,41",101,1,0,1,1,1,0
"I2_d11_@30,41",102,1,0,1,1,1,0
"I2_d11_@30,41",103,1,0,1,1,1,0
"I2_d11_@30,41",104,1,0,1,1,1,0
"I2_d11_@30,41",105,1,0,1,1,1,0
"I2_d11_@30,41",106,1,0,1,1,1,0
"I2_d11_@30,41",107,1,0,1,1,1,0
"I2_d11_@30,41",108,1,0,1,1,1,0
"I2_d11_@30,41",109,1,0,1,1,1,0
"I2_d11_@30,41",110,1,0,1,1,1,0
"I2_d11_@30,41",111,1,0,1,1,1,0
"I2_d11_@30,41",112,1,0,1,1,1,0
"I2_d11_@30,41",113,1,0,1,1,1,0
"I2_d11_@30,41",114,1,0,1,1,1,0
"I2_d11_@30,41",115,1,0,1,1,1,0
"I2_d11_@30,41",116,1,0,1,1,1,0
"I2_d11_@30,41",117,1,0,1,1,1,0
"I2_d11_@30,41",118,1,0,1,1,1,0
"I2_d11_@30,41",119,1,0,1,1,1,0
"I2_d11_@30,41",120,1,0,1,1,1,0
"I2_d12_@30,42",0,1,0,1,0,0,0
"I2_d12_@30,42",1,1,0,1,0,0,0
"I2_d12_@30,42",2,1,0,1,0,0,0
"I2_d12_@30,42",3,1,0,1,0,0,0
"I2_d12_@30,42",4,1,0,1,0,0,0
"I2_d12_@30,42",5,1,0,1,0,0,0
"I2_d12_@30,42",6,1,0,1,0,0,0
"I2_d12_@30,42",7,1,0,1,0,0,0
"I2_d12_@30,42",8,1,0,1,0,0,0
"I2_d12_@30,42",9,1,0,1,0,0,0
"I2_d12_@30,42",10,1,0,1,0,0,0
"I2_d12_@30,42",11,1,0,1,0,0,0
"I2_d12_@30,42",12,1,0,1,0,0,0
"I2_d12_@30,42",13,1,0,1,0,0,0
"I2_d12_@30,42",14,1,0,1,0,0,0
"I2_d12_@30,42",15,1,0,1,0,0,0
"I2_d12_@30,42",16,1,0,1,0,0,0
"I2_d12_@30,42",17,1,0,1,0,0,0
"I2_d12_@30,42",18,1,0,1,0,0,0
"I2_d12_@30,42",19,1,0,1,0,0,0
"I2_d12_@30,42",20,1,0,1,0,0,0
"I2_d12_@30,42",21,1,0,1,0,0,0
"I2_d12_@30,42",22,1,0,1,0,0,0
"I2_d12_@30,42",23,1,0,1,0,0,0
"I2_d12_@30,42",24,1,0,1,0,0,0
"I2_d12_@30,42",25,1,0,1,0,0,0
"I2_d12_@30,42",26,1,0,1,0,0,0
"I2_d12_@30,42",27,1,0,1,0,0,0
"I2_d12_@30,42",28,1,0,1,0,0,0
"I2_d12_@30,42",29,1,0,1,0,0,0
"I2_d12_@30,42",30,1,0,1,0,0,0
"I2_d12_@30,42",31,1,1,1,0,0,0
"I2_d12_@30,42",32,1,1,1,0,0,0
"I2_d12_@30,42",33,1,1,1,0,0,0
"I2_d12_@30,42",34,1,1,1,0,0,0
"I2_d12_@30,42",35,1,1,1,0,0,0
"I2_d12_@30,42",36,1,1,1,0,0,0
"I2_d12_@30,42",37,1,1,1,0,0,0
"I2_d12_@30,42",38,1,1,1,0,0,0
"I2_d12_@30,42",39,1,1,1,0,0,0
"I2_d12_@30,42",40,1,1,1,0,0,0
"I2_d12_@30,42",41,1,1,1,0,0,0
"I2_d12_@30,42",42,1,1,0,1,0,0
"I2_d12_@30,42",43,1,0,1,1,1,0
"I2_d12_@30,42",44,1,0,1,1,1,0
"I2_d12_@30,42",45,1,0,1,1,1,0
"I2_d12_@30,42",46,1,0,1,1,1,0
"I2_d12_@30,42",47,1,0,1,1,1,0
"I2_d12_@30,42",48,1,0,1,1,1,0
"I2_d12_@30,42",49,1,0,1,1,1,0
"I2_d12_@30,42",50,1,0,1,1,1,0
"I2_d12_@30,42",51,1,0,1,1,1,0
"I2_d12_@30,42",52,1,0,1,1,1,0
"I2_d12_@30,42",53,1,0,1,1,1,0
"I2_d12_@30,42",54,1,0,1,1,1,0
"I2_d12_@30,42",55,1,0,1,1,1,0
"I2_d12_@30,42",56,1,0,1,1,1,0
"I2_d12_@30,42",57,1,0,1,1,1,0
"I2_d12_@30,42",58,1,0,1,1,1,0
"I2_d12_@30,42",59,1,0,1,1,1,0
"I2_d12_@30,42",60,1,0,1,1,1,0
"I2_d12_@30,42",61,1,0,1,1,1,0
"I2_d12_@30,42",62,1,0,1,1,1,0
"I2_d12_@30,42",63,1,0,1,1,1,0
"I2_d12_@30,42",64,1,0,1,1,1,0
"I2_d12_@30,42",65,1,0,1,1,1,0
"I2_d12_@30,42",66,1,0,1,1,1,0
"I2_d12_@30,42",67,1,0,1,1,1,0
"I2_d12_@30,42",68,1,0,1,1,1,0
"I2_d12_@30,42",69,1,0,1,1,1,0
"I2_d12_@30,42",70,1,0,1,1,1,0
"I2_d12_@30,42",71,1,0,1,1,1,0
"I2_d12_@30,42",72,1,0,1,1,1,0
"I2_d12_@30,42",73,1,0,1,1,1,0
"I2_d12_@30,42",74,1,0,1,1,1,0
"I2_d12_@30,42",75,1,0,1,1,1,0
"I2_d12_@30,42",76,1,0,1,1,1,0
"I2_d12_@30,42",77,1,0,1,1,1,0
"I2_d12_@30,42",78,1,0,1,1,1,0
"I2_d12_@30,42",79,1,0,1,1,1,0
"I2_d12_@30,42",80,1,0,1,1,1,0
"I2_d12_@30,42",81,1,0,1,1,1,0
"I2_d12_@30,42",82,1,0,1,1,1,0
"I2_d12_@30,42",83,1,0,1,1,1,0
"I2_d12_@30,42",84,1,0,1,1,1,0
"I2_d12_@30,42",85,1,0,1,1,1,0
"I2_d12_@30,42",86,1,0,1,1,1,0
"I2_d12_@30,42",87,1,0,1,1,1,0
"I2_d12_@30,42",88,1,0,1,1,1,0
"I2_d12_@30,42",89,1,0,1,1,1,0
"I2_d12_@30,42",90,1,0,1,1,1,0
"I2_d12_@30,42",91,1,0,1,1,1,0
"I2_d12_@30,42",92,1,0,1,1,1,0
"I2_d12_@30,42",93,1,0,1,1,1,0
"I2_d12_@30,42",94,1,0,1,1,1,0
"I2_d12_@30,42",95,1,0,1,1,1,0
"I2_d12_@30,42",96,1,0,1,1,1,0
"I2_d12_@30,42",97,1,0,1,1,1,0
"I2_d12_@30,42",98,1,0,1,1,1,0
"I2_d12_@30,42",99,1,0,1,1,1,0
"I2_d12_@30,42",100,1,0,1,1,1,0
"I2_d12_@30,42",101,1,0,1,1,1,0
"I2_d12_@30,42",102,1,0,1,1,1,0
"I2_d12_@30,42",103,1,0,1,1,1,0
"I2_d12_@30,42",104,1,0,1,1,1,0
"I2_d12_@30,42",105,1,0,1,1,1,0
"I2_d12_@30,42",106,1,0,1,1,1,0
"I2_d12_@30,42",107,1,0,1,1,1,0
"I2_d12_@30,42",108,1,0,1,1,1,0
"I2_d12_@30,42",109,1,0,1,1,1,0
"I2_d12_@30,42",110,1,0,1,1,1,0
"I2_d12_@30,42",111,1,0,1,1,1,0
"I2_d12_@30,42",112,1,0,1,1,1,0
"I2_d12_@30,42",113,1,0,1,1,1,0
"I2_d12_@30,42",114,1,0,1,1,1,0
"I2_d12_@30,42",115,1,0,1,1,1,0
"I2_d12_@30,42",116,1,0,1,1,1,0
"I2_d12_@30,42",117,1,0,1,1,1,0
"I2_d12_@30,42",118,1,0,1,1,1,0
"I2_d12_@30,42",119,1,0,1,1,1,0
"I2_d12_@30,42",120,1,0,1,1,1,0
"I3eq_d01_@30,31,32",0,1,0,1,0,0,0
"I3eq_d01_@30,31,32",1,1,0,1,0,0,0
"I3eq_d01_@30,31,32",2,1,0,1,0,0,0
"I3eq_d01_@30,31,32",3,1,0,1,0,0,0
"I3eq_d01_@30,31,32",4,1,0,1,0,0,0
"I3eq_d01_@30,31,32",5,1,0,1,0,0,0
"I3eq_d01_@30,31,32",6,1,0,1,0,0,0
"I3eq_d01_@30,31,32",7,1,0,1,0,0,0
"I3eq_d01_@30,31,32",8,1,0,1,0,0,0
"I3eq_d01_@30,31,32",9,1,0,1,0,0,0
"I3eq_d01_@30,31,32",10,1,0,1,0,0,0
"I3eq_d01_@30,31,32",11,1,0,1,0,0,0
"I3eq_d01_@30,31,32",12,1,0,1,0,0,0
"I3eq_d01_@30,31,32",13,1,0,1,0,0,0
"I3eq_d01_@30,31,32",14,1,0,1,0,0,0
"I3eq_d01_@30,31,32",15,1,0,1,0,0,0
"I3eq_d01_@30,31,32",16,1,0,1,0,0,0
"I3eq_d01_@30,31,32",17,1,0,1,0,0,0
"I3eq_d01_@30,31,32",18,1,0,1,0,0,0
"I3eq_d01_@30,31,32",19,1,0,1,0,0,0
"I3eq_d01_@30,31,32",20,1,0,1,0,0,0
"I3eq_d01_@30,31,32",21,1,0,1,0,0,0
"I3eq_d01_@30,31,32",22,1,0,1,0,0,0
"I3eq_d01_@30,31,32",23,1,0,1,0,0,0
"I3eq_d01_@30,31,32",24,1,0,1,0,0,0
"I3eq_d01_@30,31,32",25,1,0,1,0,0,0
"I3eq_d01_@30,31,32",26,1,0,1,0,0,0
"I3eq_d01_@30,31,32",27,1,0,1,0,0,0
"I3eq_d01_@30,31,32",28,1,0,1,0,0,0
"I3eq_d01_@30,31,32",29,1,0,1,0,0,0
"I3eq_d01_@30,31,32",30,1,0,1,0,0,0
"I3eq_d01_@30,31,32",31,1,1,0,1,0,0
"I3eq_d01_@30,31,32",32,1,0,1,1,1,0
"I3eq_d01_@30,31,32",33,1,0,1,1,1,0
"I3eq_d01_@30,31,32",34,1,0,1,1,1,0
"I3eq_d01_@30,31,32",35,1,0,1,1,1,0
"I3eq_d01_@30,31,32",36,1,0,1,1,1,0
"I3eq_d01_@30,31,32",37,1,0,1,1,1,0
"I3eq_d01_@30,31,32",38,1,0,1,1,1,0
"I3eq_d01_@30,31,32",39,1,0,1,1,1,0
"I3eq_d01_@30,31,32",40,1,0,1,1,1,0
"I3eq_d01_@30,31,32",41,1,0,1,1,1,0
"I3eq_d01_@30,31,32",42,1,0,1,1,1,0
"I3eq_d01_@30,31,32",43,1,0,1,1,1,0
"I3eq_d01_@30,31,32",44,1,0,1,1,1,0
"I3eq_d01_@30,31,32",45,1,0,1,1,1,0
"I3eq_d01_@30,31,32",46,1,0,1,1,1,0
"I3eq_d01_@30,31,32",47,1,0,1,1,1,0
"I3eq_d01_@30,31,32",48,1,0,1,1,1,0
"I3eq_d01_@30,31,32",49,1,0,1,1,1,0
"I3eq_d01_@30,31,32",50,1,0,1,1,1,0
"I3eq_d01_@30,31,32",51,1,0,1,1,1,0
"I3eq_d01_@30,31,32",52,1,0,1,1,1,0
"I3eq_d01_@30,31,32",53,1,0,1,1,1,0
"I3eq_d01_@30,31,32",54,1,0,1,1,1,0
"I3eq_d01_@30,31,32",55,1,0,1,1,1,0
"I3eq_d01_@30,31,32",56,1,0,1,1,1,0
"I3eq_d01_@30,31,32",57,1,0,1,1,1,0
"I3eq_d01_@30,31,32",58,1,0,1,1,1,0
"I3eq_d01_@30,31,32",59,1,0,1,1,1,0
"I3eq_d01_@30,31,32",60,1,0,1,1,1,0
"I3eq_d01_@30,31,32",61,1,0,1,1,1,0
"I3eq_d01_@30,31,32",62,1,0,1,1,1,0
"I3eq_d01_@30,31,32",63,1,0,1,1,1,0
"I3eq_d01_@30,31,32",64,1,0,1,1,1,0
"I3eq_d01_@30,31,32",65,1,0,1,1,1,0
"I3eq_d01_@30,31,32",66,1,0,1,1,1,0
