mode,cyc,inv7_A,A3,B1,a32o_X,Q,and4_X
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",120,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",0,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",1,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",2,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",3,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",4,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",5,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",6,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",7,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",8,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",9,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",10,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",11,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",12,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",13,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",14,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",15,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",16,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",17,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",18,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",19,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",20,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",21,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",22,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",23,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",24,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",25,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",26,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",27,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",28,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",29,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",30,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",31,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",32,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",33,1,1,0,1,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",34,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",35,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",36,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",37,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",38,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",39,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",40,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",41,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",42,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",43,1,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",44,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",45,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",46,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",47,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",48,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",49,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",50,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",51,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",52,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",53,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",54,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",55,1,1,0,1,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",56,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",57,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",58,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",59,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",60,1,0,1,1,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",61,1,0,0,0,1,0
"Ik09_n9_g11,3,7,7,5,1,5,3",62,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",63,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",64,1,0,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",65,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",66,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",67,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",68,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",69,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",70,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",71,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",72,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",73,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",74,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",75,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",76,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",77,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",78,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",79,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",80,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",81,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",82,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",83,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",84,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",85,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",86,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",87,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",88,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",89,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",90,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",91,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",92,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",93,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",94,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",95,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",96,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",97,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",98,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",99,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",100,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",101,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",102,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",103,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",104,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",105,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",106,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",107,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",108,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",109,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",110,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",111,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",112,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",113,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",114,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",115,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",116,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",117,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",118,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",119,1,1,1,0,0,0
"Ik09_n9_g11,3,7,7,5,1,5,3",120,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",0,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",1,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",2,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",3,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",4,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",5,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",6,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",7,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",8,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",9,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",10,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",11,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",12,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",13,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",14,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",15,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",16,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",17,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",18,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",19,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",20,1,1,0,1,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",21,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",22,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",23,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",24,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",25,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",26,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",27,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",28,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",29,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",30,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",31,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",32,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",33,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",34,1,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",35,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",36,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",37,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",38,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",39,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",40,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",41,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",42,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",43,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",44,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",45,1,1,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",46,1,1,0,1,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",47,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",48,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",49,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",50,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",51,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",52,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",53,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",54,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",55,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",56,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",57,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",58,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",59,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",60,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",61,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",62,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",63,1,0,0,0,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",64,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",65,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",66,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",67,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",68,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",69,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",70,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",71,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",72,1,0,1,0,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",73,1,1,0,1,0,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",74,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",75,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",76,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",77,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",78,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",79,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",80,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",81,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",82,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",83,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",84,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",85,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",86,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",87,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",88,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",89,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",90,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",91,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",92,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",93,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",94,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",95,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",96,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",97,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",98,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",99,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",100,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",101,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",102,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",103,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",104,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",105,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",106,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",107,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",108,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",109,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",110,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",111,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",112,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",113,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",114,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",115,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",116,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",117,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",118,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",119,1,0,1,1,1,0
"Ik10_n10_g8,5,9,6,6,8,9,9,1",120,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",0,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",1,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",2,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",3,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",4,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",5,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",6,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",7,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",8,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",9,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",10,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",11,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",12,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",13,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",14,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",15,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",16,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",17,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",18,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",19,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",20,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",21,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",22,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",23,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",24,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",25,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",26,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",27,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",28,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",29,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",30,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",31,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",32,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",33,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",34,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",35,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",36,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",37,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",38,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",39,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",40,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",41,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",42,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",43,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",44,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",45,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",46,1,1,0,1,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",47,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",48,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",49,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",50,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",51,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",52,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",53,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",54,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",55,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",56,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",57,1,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",58,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",59,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",60,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",61,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",62,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",63,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",64,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",65,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",66,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",67,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",68,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",69,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",70,1,1,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",71,1,1,0,1,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",72,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",73,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",74,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",75,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",76,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",77,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",78,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",79,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",80,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",81,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",82,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",83,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",84,1,0,1,1,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",85,1,0,0,0,1,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",86,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",87,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",88,1,0,1,0,0,0
"Ik11_n11_g3,4,7,8,6,10,4,5,9,4",89,1,0,1,0,0,0
