mode,cyc,A_N,B,D,Q,and4_X
"I2_d09_@75,84",119,0,0,0,0,0
"I2_d09_@75,84",120,0,0,0,0,0
"I2_d10_@75,85",0,0,0,0,0,0
"I2_d10_@75,85",1,0,0,0,0,0
"I2_d10_@75,85",2,0,0,0,0,0
"I2_d10_@75,85",3,0,0,0,0,0
"I2_d10_@75,85",4,0,0,0,0,0
"I2_d10_@75,85",5,0,0,0,0,0
"I2_d10_@75,85",6,0,0,0,0,0
"I2_d10_@75,85",7,0,0,0,0,0
"I2_d10_@75,85",8,0,0,0,0,0
"I2_d10_@75,85",9,0,0,0,0,0
"I2_d10_@75,85",10,0,0,0,0,0
"I2_d10_@75,85",11,0,0,0,0,0
"I2_d10_@75,85",12,0,0,0,0,0
"I2_d10_@75,85",13,0,0,0,0,0
"I2_d10_@75,85",14,0,0,0,0,0
"I2_d10_@75,85",15,0,0,0,0,0
"I2_d10_@75,85",16,0,0,0,0,0
"I2_d10_@75,85",17,0,0,0,0,0
"I2_d10_@75,85",18,0,0,0,0,0
"I2_d10_@75,85",19,0,0,0,0,0
"I2_d10_@75,85",20,0,0,0,0,0
"I2_d10_@75,85",21,0,0,0,0,0
"I2_d10_@75,85",22,0,0,0,0,0
"I2_d10_@75,85",23,0,0,0,0,0
"I2_d10_@75,85",24,0,0,0,0,0
"I2_d10_@75,85",25,0,0,0,0,0
"I2_d10_@75,85",26,0,0,0,0,0
"I2_d10_@75,85",27,0,0,0,0,0
"I2_d10_@75,85",28,0,0,0,0,0
"I2_d10_@75,85",29,0,0,0,0,0
"I2_d10_@75,85",30,0,0,0,0,0
"I2_d10_@75,85",31,0,0,0,0,0
"I2_d10_@75,85",32,0,0,0,0,0
"I2_d10_@75,85",33,0,0,0,0,0
"I2_d10_@75,85",34,0,0,0,0,0
"I2_d10_@75,85",35,0,0,0,0,0
"I2_d10_@75,85",36,0,0,0,0,0
"I2_d10_@75,85",37,0,0,0,0,0
"I2_d10_@75,85",38,0,0,0,0,0
"I2_d10_@75,85",39,0,0,0,0,0
"I2_d10_@75,85",40,0,0,0,0,0
"I2_d10_@75,85",41,0,0,0,0,0
"I2_d10_@75,85",42,0,0,0,0,0
"I2_d10_@75,85",43,0,0,0,0,0
"I2_d10_@75,85",44,0,0,0,0,0
"I2_d10_@75,85",45,0,0,0,0,0
"I2_d10_@75,85",46,0,0,0,0,0
"I2_d10_@75,85",47,0,0,0,0,0
"I2_d10_@75,85",48,0,0,0,0,0
"I2_d10_@75,85",49,0,0,0,0,0
"I2_d10_@75,85",50,0,0,0,0,0
"I2_d10_@75,85",51,0,0,0,0,0
"I2_d10_@75,85",52,0,0,0,0,0
"I2_d10_@75,85",53,0,0,0,0,0
"I2_d10_@75,85",54,0,0,0,0,0
"I2_d10_@75,85",55,0,0,0,0,0
"I2_d10_@75,85",56,0,0,0,0,0
"I2_d10_@75,85",57,0,0,0,0,0
"I2_d10_@75,85",58,0,0,0,0,0
"I2_d10_@75,85",59,0,0,0,0,0
"I2_d10_@75,85",60,0,0,0,0,0
"I2_d10_@75,85",61,0,0,0,0,0
"I2_d10_@75,85",62,0,0,0,0,0
"I2_d10_@75,85",63,0,0,0,0,0
"I2_d10_@75,85",64,0,0,0,0,0
"I2_d10_@75,85",65,0,0,0,0,0
"I2_d10_@75,85",66,0,0,0,0,0
"I2_d10_@75,85",67,0,0,0,0,0
"I2_d10_@75,85",68,0,0,0,0,0
"I2_d10_@75,85",69,0,0,0,0,0
"I2_d10_@75,85",70,0,0,0,0,0
"I2_d10_@75,85",71,0,0,0,0,0
"I2_d10_@75,85",72,0,0,0,0,0
"I2_d10_@75,85",73,0,0,0,0,0
"I2_d10_@75,85",74,0,0,0,0,0
"I2_d10_@75,85",75,0,0,0,0,0
"I2_d10_@75,85",76,0,0,0,0,0
"I2_d10_@75,85",77,0,0,0,0,0
"I2_d10_@75,85",78,0,0,0,0,0
"I2_d10_@75,85",79,0,0,0,0,0
"I2_d10_@75,85",80,0,0,0,0,0
"I2_d10_@75,85",81,0,0,0,0,0
"I2_d10_@75,85",82,0,0,0,0,0
"I2_d10_@75,85",83,0,0,0,0,0
"I2_d10_@75,85",84,0,0,0,0,0
"I2_d10_@75,85",85,0,0,0,0,0
"I2_d10_@75,85",86,0,0,0,0,0
"I2_d10_@75,85",87,0,0,0,0,0
"I2_d10_@75,85",88,0,0,0,0,0
"I2_d10_@75,85",89,0,0,0,0,0
"I2_d10_@75,85",90,0,0,0,0,0
"I2_d10_@75,85",91,0,0,0,0,0
"I2_d10_@75,85",92,0,0,0,0,0
"I2_d10_@75,85",93,0,0,0,0,0
"I2_d10_@75,85",94,0,0,0,0,0
"I2_d10_@75,85",95,0,0,0,0,0
"I2_d10_@75,85",96,0,0,0,0,0
"I2_d10_@75,85",97,0,0,0,0,0
"I2_d10_@75,85",98,0,0,0,0,0
"I2_d10_@75,85",99,0,0,0,0,0
"I2_d10_@75,85",100,0,0,0,0,0
"I2_d10_@75,85",101,0,0,0,0,0
"I2_d10_@75,85",102,0,0,0,0,0
"I2_d10_@75,85",103,0,0,0,0,0
"I2_d10_@75,85",104,0,0,0,0,0
"I2_d10_@75,85",105,0,0,0,0,0
"I2_d10_@75,85",106,0,0,0,0,0
"I2_d10_@75,85",107,0,0,0,0,0
"I2_d10_@75,85",108,0,0,0,0,0
"I2_d10_@75,85",109,0,0,0,0,0
"I2_d10_@75,85",110,0,0,0,0,0
"I2_d10_@75,85",111,0,0,0,0,0
"I2_d10_@75,85",112,0,0,0,0,0
"I2_d10_@75,85",113,0,0,0,0,0
"I2_d10_@75,85",114,0,0,0,0,0
"I2_d10_@75,85",115,0,0,0,0,0
"I2_d10_@75,85",116,0,0,0,0,0
"I2_d10_@75,85",117,0,0,0,0,0
"I2_d10_@75,85",118,0,0,0,0,0
"I2_d10_@75,85",119,0,0,0,0,0
"I2_d10_@75,85",120,0,0,0,0,0
"I2_d11_@75,86",0,0,0,0,0,0
"I2_d11_@75,86",1,0,0,0,0,0
"I2_d11_@75,86",2,0,0,0,0,0
"I2_d11_@75,86",3,0,0,0,0,0
"I2_d11_@75,86",4,0,0,0,0,0
"I2_d11_@75,86",5,0,0,0,0,0
"I2_d11_@75,86",6,0,0,0,0,0
"I2_d11_@75,86",7,0,0,0,0,0
"I2_d11_@75,86",8,0,0,0,0,0
"I2_d11_@75,86",9,0,0,0,0,0
"I2_d11_@75,86",10,0,0,0,0,0
"I2_d11_@75,86",11,0,0,0,0,0
"I2_d11_@75,86",12,0,0,0,0,0
"I2_d11_@75,86",13,0,0,0,0,0
"I2_d11_@75,86",14,0,0,0,0,0
"I2_d11_@75,86",15,0,0,0,0,0
"I2_d11_@75,86",16,0,0,0,0,0
"I2_d11_@75,86",17,0,0,0,0,0
"I2_d11_@75,86",18,0,0,0,0,0
"I2_d11_@75,86",19,0,0,0,0,0
"I2_d11_@75,86",20,0,0,0,0,0
"I2_d11_@75,86",21,0,0,0,0,0
"I2_d11_@75,86",22,0,0,0,0,0
"I2_d11_@75,86",23,0,0,0,0,0
"I2_d11_@75,86",24,0,0,0,0,0
"I2_d11_@75,86",25,0,0,0,0,0
"I2_d11_@75,86",26,0,0,0,0,0
"I2_d11_@75,86",27,0,0,0,0,0
"I2_d11_@75,86",28,0,0,0,0,0
"I2_d11_@75,86",29,0,0,0,0,0
"I2_d11_@75,86",30,0,0,0,0,0
"I2_d11_@75,86",31,0,0,0,0,0
"I2_d11_@75,86",32,0,0,0,0,0
"I2_d11_@75,86",33,0,0,0,0,0
"I2_d11_@75,86",34,0,0,0,0,0
"I2_d11_@75,86",35,0,0,0,0,0
"I2_d11_@75,86",36,0,0,0,0,0
"I2_d11_@75,86",37,0,0,0,0,0
"I2_d11_@75,86",38,0,0,0,0,0
"I2_d11_@75,86",39,0,0,0,0,0
"I2_d11_@75,86",40,0,0,0,0,0
"I2_d11_@75,86",41,0,0,0,0,0
"I2_d11_@75,86",42,0,0,0,0,0
"I2_d11_@75,86",43,0,0,0,0,0
"I2_d11_@75,86",44,0,0,0,0,0
"I2_d11_@75,86",45,0,0,0,0,0
"I2_d11_@75,86",46,0,0,0,0,0
"I2_d11_@75,86",47,0,0,0,0,0
"I2_d11_@75,86",48,0,0,0,0,0
"I2_d11_@75,86",49,0,0,0,0,0
"I2_d11_@75,86",50,0,0,0,0,0
"I2_d11_@75,86",51,0,0,0,0,0
"I2_d11_@75,86",52,0,0,0,0,0
"I2_d11_@75,86",53,0,0,0,0,0
"I2_d11_@75,86",54,0,0,0,0,0
"I2_d11_@75,86",55,0,0,0,0,0
"I2_d11_@75,86",56,0,0,0,0,0
"I2_d11_@75,86",57,0,0,0,0,0
"I2_d11_@75,86",58,0,0,0,0,0
"I2_d11_@75,86",59,0,0,0,0,0
"I2_d11_@75,86",60,0,0,0,0,0
"I2_d11_@75,86",61,0,0,0,0,0
"I2_d11_@75,86",62,0,0,0,0,0
"I2_d11_@75,86",63,0,0,0,0,0
"I2_d11_@75,86",64,0,0,0,0,0
"I2_d11_@75,86",65,0,0,0,0,0
"I2_d11_@75,86",66,0,0,0,0,0
"I2_d11_@75,86",67,0,0,0,0,0
"I2_d11_@75,86",68,0,0,0,0,0
"I2_d11_@75,86",69,0,0,0,0,0
"I2_d11_@75,86",70,0,0,0,0,0
"I2_d11_@75,86",71,0,0,0,0,0
"I2_d11_@75,86",72,0,0,0,0,0
"I2_d11_@75,86",73,0,0,0,0,0
"I2_d11_@75,86",74,0,0,0,0,0
"I2_d11_@75,86",75,0,0,0,0,0
"I2_d11_@75,86",76,0,0,0,0,0
"I2_d11_@75,86",77,0,0,0,0,0
"I2_d11_@75,86",78,0,0,0,0,0
"I2_d11_@75,86",79,0,0,0,0,0
"I2_d11_@75,86",80,0,0,0,0,0
"I2_d11_@75,86",81,0,0,0,0,0
"I2_d11_@75,86",82,0,0,0,0,0
"I2_d11_@75,86",83,0,0,0,0,0
"I2_d11_@75,86",84,0,0,0,0,0
"I2_d11_@75,86",85,0,0,0,0,0
"I2_d11_@75,86",86,0,0,0,0,0
"I2_d11_@75,86",87,0,0,0,0,0
"I2_d11_@75,86",88,0,0,0,0,0
"I2_d11_@75,86",89,0,0,0,0,0
"I2_d11_@75,86",90,0,0,0,0,0
"I2_d11_@75,86",91,0,0,0,0,0
"I2_d11_@75,86",92,0,0,0,0,0
"I2_d11_@75,86",93,0,0,0,0,0
"I2_d11_@75,86",94,0,0,0,0,0
"I2_d11_@75,86",95,0,0,0,0,0
"I2_d11_@75,86",96,0,0,0,0,0
"I2_d11_@75,86",97,0,0,0,0,0
"I2_d11_@75,86",98,0,0,0,0,0
"I2_d11_@75,86",99,0,0,0,0,0
"I2_d11_@75,86",100,0,0,0,0,0
"I2_d11_@75,86",101,0,0,0,0,0
"I2_d11_@75,86",102,0,0,0,0,0
"I2_d11_@75,86",103,0,0,0,0,0
"I2_d11_@75,86",104,0,0,0,0,0
"I2_d11_@75,86",105,0,0,0,0,0
"I2_d11_@75,86",106,0,0,0,0,0
"I2_d11_@75,86",107,0,0,0,0,0
"I2_d11_@75,86",108,0,0,0,0,0
"I2_d11_@75,86",109,0,0,0,0,0
"I2_d11_@75,86",110,0,0,0,0,0
"I2_d11_@75,86",111,0,0,0,0,0
"I2_d11_@75,86",112,0,0,0,0,0
"I2_d11_@75,86",113,0,0,0,0,0
"I2_d11_@75,86",114,0,0,0,0,0
"I2_d11_@75,86",115,0,0,0,0,0
"I2_d11_@75,86",116,0,0,0,0,0
"I2_d11_@75,86",117,0,0,0,0,0
"I2_d11_@75,86",118,0,0,0,0,0
"I2_d11_@75,86",119,0,0,0,0,0
"I2_d11_@75,86",120,0,0,0,0,0
"I2_d12_@75,87",0,0,0,0,0,0
"I2_d12_@75,87",1,0,0,0,0,0
"I2_d12_@75,87",2,0,0,0,0,0
"I2_d12_@75,87",3,0,0,0,0,0
"I2_d12_@75,87",4,0,0,0,0,0
"I2_d12_@75,87",5,0,0,0,0,0
"I2_d12_@75,87",6,0,0,0,0,0
"I2_d12_@75,87",7,0,0,0,0,0
"I2_d12_@75,87",8,0,0,0,0,0
"I2_d12_@75,87",9,0,0,0,0,0
"I2_d12_@75,87",10,0,0,0,0,0
"I2_d12_@75,87",11,0,0,0,0,0
"I2_d12_@75,87",12,0,0,0,0,0
"I2_d12_@75,87",13,0,0,0,0,0
"I2_d12_@75,87",14,0,0,0,0,0
"I2_d12_@75,87",15,0,0,0,0,0
"I2_d12_@75,87",16,0,0,0,0,0
"I2_d12_@75,87",17,0,0,0,0,0
"I2_d12_@75,87",18,0,0,0,0,0
"I2_d12_@75,87",19,0,0,0,0,0
"I2_d12_@75,87",20,0,0,0,0,0
"I2_d12_@75,87",21,0,0,0,0,0
"I2_d12_@75,87",22,0,0,0,0,0
"I2_d12_@75,87",23,0,0,0,0,0
"I2_d12_@75,87",24,0,0,0,0,0
"I2_d12_@75,87",25,0,0,0,0,0
"I2_d12_@75,87",26,0,0,0,0,0
"I2_d12_@75,87",27,0,0,0,0,0
"I2_d12_@75,87",28,0,0,0,0,0
"I2_d12_@75,87",29,0,0,0,0,0
"I2_d12_@75,87",30,0,0,0,0,0
"I2_d12_@75,87",31,0,0,0,0,0
"I2_d12_@75,87",32,0,0,0,0,0
"I2_d12_@75,87",33,0,0,0,0,0
"I2_d12_@75,87",34,0,0,0,0,0
"I2_d12_@75,87",35,0,0,0,0,0
"I2_d12_@75,87",36,0,0,0,0,0
"I2_d12_@75,87",37,0,0,0,0,0
"I2_d12_@75,87",38,0,0,0,0,0
"I2_d12_@75,87",39,0,0,0,0,0
"I2_d12_@75,87",40,0,0,0,0,0
"I2_d12_@75,87",41,0,0,0,0,0
"I2_d12_@75,87",42,0,0,0,0,0
"I2_d12_@75,87",43,0,0,0,0,0
"I2_d12_@75,87",44,0,0,0,0,0
"I2_d12_@75,87",45,0,0,0,0,0
"I2_d12_@75,87",46,0,0,0,0,0
"I2_d12_@75,87",47,0,0,0,0,0
"I2_d12_@75,87",48,0,0,0,0,0
"I2_d12_@75,87",49,0,0,0,0,0
"I2_d12_@75,87",50,0,0,0,0,0
"I2_d12_@75,87",51,0,0,0,0,0
"I2_d12_@75,87",52,0,0,0,0,0
"I2_d12_@75,87",53,0,0,0,0,0
"I2_d12_@75,87",54,0,0,0,0,0
"I2_d12_@75,87",55,0,0,0,0,0
"I2_d12_@75,87",56,0,0,0,0,0
"I2_d12_@75,87",57,0,0,0,0,0
"I2_d12_@75,87",58,0,0,0,0,0
"I2_d12_@75,87",59,0,0,0,0,0
"I2_d12_@75,87",60,0,0,0,0,0
"I2_d12_@75,87",61,0,0,0,0,0
"I2_d12_@75,87",62,0,0,0,0,0
"I2_d12_@75,87",63,0,0,0,0,0
"I2_d12_@75,87",64,0,0,0,0,0
"I2_d12_@75,87",65,0,0,0,0,0
"I2_d12_@75,87",66,0,0,0,0,0
"I2_d12_@75,87",67,0,0,0,0,0
"I2_d12_@75,87",68,0,0,0,0,0
"I2_d12_@75,87",69,0,0,0,0,0
"I2_d12_@75,87",70,0,0,0,0,0
"I2_d12_@75,87",71,0,0,0,0,0
"I2_d12_@75,87",72,0,0,0,0,0
"I2_d12_@75,87",73,0,0,0,0,0
"I2_d12_@75,87",74,0,0,0,0,0
"I2_d12_@75,87",75,0,0,0,0,0
"I2_d12_@75,87",76,0,0,0,0,0
"I2_d12_@75,87",77,0,0,0,0,0
"I2_d12_@75,87",78,0,0,0,0,0
"I2_d12_@75,87",79,0,0,0,0,0
"I2_d12_@75,87",80,0,0,0,0,0
"I2_d12_@75,87",81,0,0,0,0,0
"I2_d12_@75,87",82,0,0,0,0,0
"I2_d12_@75,87",83,0,0,0,0,0
"I2_d12_@75,87",84,0,0,0,0,0
"I2_d12_@75,87",85,0,0,0,0,0
"I2_d12_@75,87",86,0,0,0,0,0
"I2_d12_@75,87",87,0,0,0,0,0
"I2_d12_@75,87",88,0,0,0,0,0
"I2_d12_@75,87",89,0,0,0,0,0
"I2_d12_@75,87",90,0,0,0,0,0
"I2_d12_@75,87",91,0,0,0,0,0
"I2_d12_@75,87",92,0,0,0,0,0
"I2_d12_@75,87",93,0,0,0,0,0
"I2_d12_@75,87",94,0,0,0,0,0
"I2_d12_@75,87",95,0,0,0,0,0
"I2_d12_@75,87",96,0,0,0,0,0
"I2_d12_@75,87",97,0,0,0,0,0
"I2_d12_@75,87",98,0,0,0,0,0
"I2_d12_@75,87",99,0,0,0,0,0
"I2_d12_@75,87",100,0,0,0,0,0
"I2_d12_@75,87",101,0,0,0,0,0
"I2_d12_@75,87",102,0,0,0,0,0
"I2_d12_@75,87",103,0,0,0,0,0
"I2_d12_@75,87",104,0,0,0,0,0
"I2_d12_@75,87",105,0,0,0,0,0
"I2_d12_@75,87",106,0,0,0,0,0
"I2_d12_@75,87",107,0,0,0,0,0
"I2_d12_@75,87",108,0,0,0,0,0
"I2_d12_@75,87",109,0,0,0,0,0
"I2_d12_@75,87",110,0,0,0,0,0
"I2_d12_@75,87",111,0,0,0,0,0
"I2_d12_@75,87",112,0,0,0,0,0
"I2_d12_@75,87",113,0,0,0,0,0
"I2_d12_@75,87",114,0,0,0,0,0
"I2_d12_@75,87",115,0,0,0,0,0
"I2_d12_@75,87",116,0,0,0,0,0
"I2_d12_@75,87",117,0,0,0,0,0
"I2_d12_@75,87",118,0,0,0,0,0
"I2_d12_@75,87",119,0,0,0,0,0
"I2_d12_@75,87",120,0,0,0,0,0
"I3eq_d01_@75,76,77",0,0,0,0,0,0
"I3eq_d01_@75,76,77",1,0,0,0,0,0
"I3eq_d01_@75,76,77",2,0,0,0,0,0
"I3eq_d01_@75,76,77",3,0,0,0,0,0
"I3eq_d01_@75,76,77",4,0,0,0,0,0
"I3eq_d01_@75,76,77",5,0,0,0,0,0
"I3eq_d01_@75,76,77",6,0,0,0,0,0
"I3eq_d01_@75,76,77",7,0,0,0,0,0
"I3eq_d01_@75,76,77",8,0,0,0,0,0
"I3eq_d01_@75,76,77",9,0,0,0,0,0
"I3eq_d01_@75,76,77",10,0,0,0,0,0
"I3eq_d01_@75,76,77",11,0,0,0,0,0
"I3eq_d01_@75,76,77",12,0,0,0,0,0
"I3eq_d01_@75,76,77",13,0,0,0,0,0
"I3eq_d01_@75,76,77",14,0,0,0,0,0
"I3eq_d01_@75,76,77",15,0,0,0,0,0
"I3eq_d01_@75,76,77",16,0,0,0,0,0
"I3eq_d01_@75,76,77",17,0,0,0,0,0
"I3eq_d01_@75,76,77",18,0,0,0,0,0
"I3eq_d01_@75,76,77",19,0,0,0,0,0
"I3eq_d01_@75,76,77",20,0,0,0,0,0
"I3eq_d01_@75,76,77",21,0,0,0,0,0
"I3eq_d01_@75,76,77",22,0,0,0,0,0
"I3eq_d01_@75,76,77",23,0,0,0,0,0
"I3eq_d01_@75,76,77",24,0,0,0,0,0
"I3eq_d01_@75,76,77",25,0,0,0,0,0
"I3eq_d01_@75,76,77",26,0,0,0,0,0
"I3eq_d01_@75,76,77",27,0,0,0,0,0
"I3eq_d01_@75,76,77",28,0,0,0,0,0
"I3eq_d01_@75,76,77",29,0,0,0,0,0
"I3eq_d01_@75,76,77",30,0,0,0,0,0
"I3eq_d01_@75,76,77",31,0,0,0,0,0
"I3eq_d01_@75,76,77",32,0,0,0,0,0
"I3eq_d01_@75,76,77",33,0,0,0,0,0
"I3eq_d01_@75,76,77",34,0,0,0,0,0
"I3eq_d01_@75,76,77",35,0,0,0,0,0
"I3eq_d01_@75,76,77",36,0,0,0,0,0
"I3eq_d01_@75,76,77",37,0,0,0,0,0
"I3eq_d01_@75,76,77",38,0,0,0,0,0
"I3eq_d01_@75,76,77",39,0,0,0,0,0
"I3eq_d01_@75,76,77",40,0,0,0,0,0
"I3eq_d01_@75,76,77",41,0,0,0,0,0
"I3eq_d01_@75,76,77",42,0,0,0,0,0
"I3eq_d01_@75,76,77",43,0,0,0,0,0
"I3eq_d01_@75,76,77",44,0,0,0,0,0
"I3eq_d01_@75,76,77",45,0,0,0,0,0
"I3eq_d01_@75,76,77",46,0,0,0,0,0
"I3eq_d01_@75,76,77",47,0,0,0,0,0
"I3eq_d01_@75,76,77",48,0,0,0,0,0
"I3eq_d01_@75,76,77",49,0,0,0,0,0
"I3eq_d01_@75,76,77",50,0,0,0,0,0
"I3eq_d01_@75,76,77",51,0,0,0,0,0
"I3eq_d01_@75,76,77",52,0,0,0,0,0
"I3eq_d01_@75,76,77",53,0,0,0,0,0
"I3eq_d01_@75,76,77",54,0,0,0,0,0
"I3eq_d01_@75,76,77",55,0,0,0,0,0
"I3eq_d01_@75,76,77",56,0,0,0,0,0
"I3eq_d01_@75,76,77",57,0,0,0,0,0
"I3eq_d01_@75,76,77",58,0,0,0,0,0
"I3eq_d01_@75,76,77",59,0,0,0,0,0
"I3eq_d01_@75,76,77",60,0,0,0,0,0
"I3eq_d01_@75,76,77",61,0,0,0,0,0
"I3eq_d01_@75,76,77",62,0,0,0,0,0
"I3eq_d01_@75,76,77",63,0,0,0,0,0
"I3eq_d01_@75,76,77",64,0,0,0,0,0
"I3eq_d01_@75,76,77",65,0,0,0,0,0
"I3eq_d01_@75,76,77",66,0,0,0,0,0
"I3eq_d01_@75,76,77",67,0,0,0,0,0
"I3eq_d01_@75,76,77",68,0,0,0,0,0
"I3eq_d01_@75,76,77",69,0,0,0,0,0
"I3eq_d01_@75,76,77",70,0,0,0,0,0
"I3eq_d01_@75,76,77",71,0,0,0,0,0
"I3eq_d01_@75,76,77",72,0,0,0,0,0
"I3eq_d01_@75,76,77",73,0,0,0,0,0
"I3eq_d01_@75,76,77",74,0,0,0,0,0
"I3eq_d01_@75,76,77",75,0,0,0,0,0
"I3eq_d01_@75,76,77",76,0,0,0,0,0
"I3eq_d01_@75,76,77",77,0,0,0,0,0
"I3eq_d01_@75,76,77",78,0,0,0,0,0
"I3eq_d01_@75,76,77",79,0,0,0,0,0
"I3eq_d01_@75,76,77",80,0,0,0,0,0
"I3eq_d01_@75,76,77",81,0,0,0,0,0
"I3eq_d01_@75,76,77",82,0,0,0,0,0
"I3eq_d01_@75,76,77",83,0,0,0,0,0
"I3eq_d01_@75,76,77",84,0,0,0,0,0
"I3eq_d01_@75,76,77",85,0,0,0,0,0
"I3eq_d01_@75,76,77",86,0,0,0,0,0
"I3eq_d01_@75,76,77",87,0,0,0,0,0
"I3eq_d01_@75,76,77",88,0,0,0,0,0
"I3eq_d01_@75,76,77",89,0,0,0,0,0
"I3eq_d01_@75,76,77",90,0,0,0,0,0
"I3eq_d01_@75,76,77",91,0,0,0,0,0
"I3eq_d01_@75,76,77",92,0,0,0,0,0
"I3eq_d01_@75,76,77",93,0,0,0,0,0
"I3eq_d01_@75,76,77",94,0,0,0,0,0
"I3eq_d01_@75,76,77",95,0,0,0,0,0
"I3eq_d01_@75,76,77",96,0,0,0,0,0
"I3eq_d01_@75,76,77",97,0,0,0,0,0
"I3eq_d01_@75,76,77",98,0,0,0,0,0
"I3eq_d01_@75,76,77",99,0,0,0,0,0
"I3eq_d01_@75,76,77",100,0,0,0,0,0
"I3eq_d01_@75,76,77",101,0,0,0,0,0
"I3eq_d01_@75,76,77",102,0,0,0,0,0
"I3eq_d01_@75,76,77",103,0,0,0,0,0
"I3eq_d01_@75,76,77",104,0,0,0,0,0
"I3eq_d01_@75,76,77",105,0,0,0,0,0
"I3eq_d01_@75,76,77",106,0,0,0,0,0
"I3eq_d01_@75,76,77",107,0,0,0,0,0
"I3eq_d01_@75,76,77",108,0,0,0,0,0
"I3eq_d01_@75,76,77",109,0,0,0,0,0
"I3eq_d01_@75,76,77",110,0,0,0,0,0
"I3eq_d01_@75,76,77",111,0,0,0,0,0
"I3eq_d01_@75,76,77",112,0,0,0,0,0
"I3eq_d01_@75,76,77",113,0,0,0,0,0
"I3eq_d01_@75,76,77",114,0,0,0,0,0
"I3eq_d01_@75,76,77",115,0,0,0,0,0
"I3eq_d01_@75,76,77",116,0,0,0,0,0
"I3eq_d01_@75,76,77",117,0,0,0,0,0
"I3eq_d01_@75,76,77",118,0,0,0,0,0
"I3eq_d01_@75,76,77",119,0,0,0,0,0
"I3eq_d01_@75,76,77",120,0,0,0,0,0
"I3eq_d02_@75,77,79",0,0,0,0,0,0
"I3eq_d02_@75,77,79",1,0,0,0,0,0
"I3eq_d02_@75,77,79",2,0,0,0,0,0
"I3eq_d02_@75,77,79",3,0,0,0,0,0
"I3eq_d02_@75,77,79",4,0,0,0,0,0
"I3eq_d02_@75,77,79",5,0,0,0,0,0
"I3eq_d02_@75,77,79",6,0,0,0,0,0
"I3eq_d02_@75,77,79",7,0,0,0,0,0
"I3eq_d02_@75,77,79",8,0,0,0,0,0
"I3eq_d02_@75,77,79",9,0,0,0,0,0
"I3eq_d02_@75,77,79",10,0,0,0,0,0
"I3eq_d02_@75,77,79",11,0,0,0,0,0
"I3eq_d02_@75,77,79",12,0,0,0,0,0
"I3eq_d02_@75,77,79",13,0,0,0,0,0
"I3eq_d02_@75,77,79",14,0,0,0,0,0
"I3eq_d02_@75,77,79",15,0,0,0,0,0
"I3eq_d02_@75,77,79",16,0,0,0,0,0
"I3eq_d02_@75,77,79",17,0,0,0,0,0
"I3eq_d02_@75,77,79",18,0,0,0,0,0
"I3eq_d02_@75,77,79",19,0,0,0,0,0
"I3eq_d02_@75,77,79",20,0,0,0,0,0
"I3eq_d02_@75,77,79",21,0,0,0,0,0
"I3eq_d02_@75,77,79",22,0,0,0,0,0
"I3eq_d02_@75,77,79",23,0,0,0,0,0
"I3eq_d02_@75,77,79",24,0,0,0,0,0
"I3eq_d02_@75,77,79",25,0,0,0,0,0
"I3eq_d02_@75,77,79",26,0,0,0,0,0
"I3eq_d02_@75,77,79",27,0,0,0,0,0
"I3eq_d02_@75,77,79",28,0,0,0,0,0
"I3eq_d02_@75,77,79",29,0,0,0,0,0
"I3eq_d02_@75,77,79",30,0,0,0,0,0
"I3eq_d02_@75,77,79",31,0,0,0,0,0
"I3eq_d02_@75,77,79",32,0,0,0,0,0
"I3eq_d02_@75,77,79",33,0,0,0,0,0
"I3eq_d02_@75,77,79",34,0,0,0,0,0
"I3eq_d02_@75,77,79",35,0,0,0,0,0
"I3eq_d02_@75,77,79",36,0,0,0,0,0
"I3eq_d02_@75,77,79",37,0,0,0,0,0
"I3eq_d02_@75,77,79",38,0,0,0,0,0
"I3eq_d02_@75,77,79",39,0,0,0,0,0
"I3eq_d02_@75,77,79",40,0,0,0,0,0
"I3eq_d02_@75,77,79",41,0,0,0,0,0
"I3eq_d02_@75,77,79",42,0,0,0,0,0
"I3eq_d02_@75,77,79",43,0,0,0,0,0
"I3eq_d02_@75,77,79",44,0,0,0,0,0
"I3eq_d02_@75,77,79",45,0,0,0,0,0
"I3eq_d02_@75,77,79",46,0,0,0,0,0
"I3eq_d02_@75,77,79",47,0,0,0,0,0
"I3eq_d02_@75,77,79",48,0,0,0,0,0
"I3eq_d02_@75,77,79",49,0,0,0,0,0
"I3eq_d02_@75,77,79",50,0,0,0,0,0
"I3eq_d02_@75,77,79",51,0,0,0,0,0
"I3eq_d02_@75,77,79",52,0,0,0,0,0
"I3eq_d02_@75,77,79",53,0,0,0,0,0
"I3eq_d02_@75,77,79",54,0,0,0,0,0
"I3eq_d02_@75,77,79",55,0,0,0,0,0
"I3eq_d02_@75,77,79",56,0,0,0,0,0
"I3eq_d02_@75,77,79",57,0,0,0,0,0
"I3eq_d02_@75,77,79",58,0,0,0,0,0
"I3eq_d02_@75,77,79",59,0,0,0,0,0
"I3eq_d02_@75,77,79",60,0,0,0,0,0
"I3eq_d02_@75,77,79",61,0,0,0,0,0
"I3eq_d02_@75,77,79",62,0,0,0,0,0
"I3eq_d02_@75,77,79",63,0,0,0,0,0
"I3eq_d02_@75,77,79",64,0,0,0,0,0
